country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Algeria,1863,5411,HAMMAM RIGHA 1863,9,177,178,36.38,2.394,9 sestertii from Trajan to Marcus Aurelius (AD 177-178).,NA,II century
"Scotland, United Kingdom",1918,4,AITNOCK FORT,4,147,161,55.70956,-4.72167,"Four denarii (Vespasian - Antoninus Pius), found at Aitnock fort (an Iron Age fort), situated on the summit of a cliff which rises about 60 feet perpendicularly from the waters of the Rye stream at the south-west angle of Hindog Glen near Dalry in Ayrshire. The coins had been wrapped in some material and were found in a layer of occupation.",National Museums of Scotland,II century
"England, United Kingdom",1874,2025,LAVENHAM 1874,197,105,117,52.124989,0.75953442,"A hoard of 197 denarii (Mark Antony to Trajan), found in a 'rude earthen vessel', while ploughing a field in 1874 near Lavenham Lodge. Of these, 184 were examined and 183 published, the others were dispersed.",NA,II century
Egypt,1900,7784,TELL UMM EL-BREIGÂT A42,28,138,139,29.1078,30.7672,"28 billon Alexandrian tetradrachms: Claudius I - Antoninus Pius (AD 138-139). Probably a hoard, found during excavations.","Museum of Anthropology of the University of California, Berkeley, USA (1935)",II century
Romania,1994,9229,MANGALIA 1994,13,161,175,43.8188,28.549,"13 bronze coins: 4 sestertii, 2 dupondii, 7 asses: Claudius I - Marcus Aurelius (AD 161-175).","Muzeul de Istorie Națională și Arheologie, Constanța, Romania; inv.nos. 64682-64694",II century
France,1988,7063,PÉCY,1133,188,189,48.656,3.078,"The hoard comprised a total of 1,133 coins, including 1,031 sestertii, 68 dupondii, 26 asses, 3 dupondii or asses and 5 imitations: Gaius - Commodus (AD 188-189). They were found during the excavation of building C in a Gallo-Roman vicus.","Cabinet des médailles, Paris, France",II century
Moldova,1903,18178,SEPYA,31,138,161,46.981742354513,29.323675259923,Hoard of 31 denarii. Only one denarius of Antoninus Pius is known.,"Local museum, Cherson, Ukraine",II century
Ukraine,1897,18287,BELGORODKA,44,190,190,50.003353137752,26.636710734749,Mr. I.L. Faingold may have inherited a hoard of 100 denarii from his father. 44 coins were documented: Galba - Commodus (AD 190).,"University Museum, Kyiv, Ukraine (44 coins until 1917)",II century
Belgium,1993,8512,MESLIN-L'ÉVÊQUE,21,180,192,50.649,3.847,20 sestertii and 1 as: Nero - Commodus (AD 180-192).,NA,II century
Bulgaria,1973,2688,GIGEN 1973,7,161,180,43.707,24.465,Large hoard of silver coins. Only 7 denarii are kept in the museum of Pleven: Republic - Marcus Aurelius (AD 161-180).,"Okrazen Istoriceski Muzej, Pleven, Bulgaria; inv.no. 1452 1-7",II century
"Scotland, United Kingdom",2008,18576,CLARKLY HILL,86,180,191,57.6967,-3.461,86 denarii: Mark-Antony - Commodus (Crispina) (AD 180-191).,NA,II century
Romania,1956,2615,LUJERDIU,278,194,195,46.9831,23.7274,278 denarii found with an small amphora: Trajan - Septimius Severus (AD 194-195).,"National History Museum of Transylvania, Cluj-Napoca; Town Museum Gherla (20 coins), Romania",II century
Austria,1979,13273,URSCHENDORF,5,152,153,47.783,16.094,"5 coins found scattered near a disturbed grave within a cremation necropolis: Hadrian 1 as, Antoninus Pius 4 sestertii (AD 152-153).",NA,II century
Ukraine,2018,20673,LVIV REGION 2018,757,180,192,49.5661221128,23.665240951,"A hoard of 757 Roman Imperial denarii and a silver ingot was discovered by a treasure hunter on January 11, 2018 in the Lviv region. Information about the find, the silver ingot and a general photo of the bunch uncleaned coins were published on the Ukrainian treasure hunter forum Violity on 11 and 12 January 2018. According to the finder, the hoard was discovered in the forest at a depth of 30-40 cm. Initially a few slipped coins were found, and then the rest of the hoard. Among the coins, a silver ingot (ca. 8.7x1.5 cm) and a fragment of pottery were found. Only photos of 17 coins and the silver ingot were published separately. The further fate of the hoard is unknown, however, most probably it was sold at the Violity auction. Coins: Nerva (1), Hadrian (4), Hadrian (Aelius) (1), Hadrian (Antoninus Pius) (1), Antoninus Pius (3), Antoninus Pius (Diva Faustina I) (1), Marcus Aurelius (3), Marcus Aurelius (Lucius Verus) (1), Marcus Aurelius (Lucilla) (1), Commodus (1), no information (740).",Sold,II century
Austria,1935,2855,WITZELSBERG,50,161,180,47.667,16.117,Hoard of around 50 denarii. 21 coins were brought for examination by the finder: Republic - Marcus Aurelius (AD 161-180).,Private collection,II century
Libya,1939,16369,BENGASI 1939,1750,114,116,32.1206,20.0602,"The hoard originally comprised ca. 1,750 Greek/Roman republican/imperial/provincial silver and bronze coins ranging from 270 BC to the reign of Trajan (116 AD). 570 of them are know kept in the Shahat Archaeological Museum while further 84 specimens have been identified through photographic documentation.","شحات Shahat, Archaeological Museum",II century
Netherlands,2015,17469,JUKWERD,14,161,180,53.335001605631,6.8467503566873,"A clump of at least 14 denarii molten together. The only reasonably identifiable coin is one of Antoninus Pius for Diva Faustina I, minted between 141 and 161 AD. Another denarius was likely issued under the authority of Marcus Aurelius.",NA,II century
Germany,1800,17131,WELSEDE (EMMERTAL),7,138,161,51.998571,9.34189,"Seven denarii (Trajan - Antoninus Pius), set on a goblet ('Pokal') dating to around 1830, which were part of a hoard found in a pot at the beginning of the 19th c. on the grounds of the mansion of Welsede.",NA,II century
"Russia, Ukraine",2010,18381,TIRITAKA 2010,2,179,180,45.2773,36.4073,"In 2010 archaeological excavation of the northern part of Tyritake city-site (site XXVIII) a boxlike altar made of limestone tiles was found in Room I. Altar clearing uncovered two golden staters of Bosporus kings Eupator and Sauromates II, which are most likely to have been offerings to Dionysus. Sauromates II’s stater suggests dating offerings to Dionysus to AD 179 or a little later.",NA,II century
Israel,2007,5386,WADI ḤAMAM 2007-2012 A,60,123,135,32.827251361842,35.48938664144,The hoard comprised 17 silver coins (Vespasian-Hadrian) and 43 bronze coins.,Israel Antiquity Authority (IAA 149440-149499),II century
Bulgaria,1998,2671,GIGEN 1998,48,101,102,43.71,24.488,"(49) 48 denarii: 35 republican, 13 imperial: Republic - Trajan (AD 101/102) .","Private collection, Pleven",II century
Romania,1896,2600,PĂULENI,126,154,161,46.426,25.185,"126 bronze coins: 88 sestertii, 9 dupondii, 8 asses, 1 provincial coin; 20 bronze coins unknown denomination: Augustus - Antoninus Pius (AD 154-161).","Hungarian National Museum, Budapest, Hungary (1897); inventory list no. 460/1896",II century
"Israel, Palestinian Territories",1971,8495,IDNA 1971,45,132,136,31.557,34.979,The hoard comprised approximately 10 tetradrachms and 35 denarii from the Second Jewish Revolt (AD 132-136).,NA,II century
Poland,1888,13479,NOWE BRZEŹNO,150,138,161,52.845,17.045,Around 150 denarii and a drachm. Only 43 coins provide information on issuers: Nero - Antoninus Pius (AD 138-161).,NA,II century
France,1832,7057,MELUN 1832,12,161,180,48.534,2.654,"The hoard comprised 31 bronze coins from Augustus to Marcus Aurelius, not further described.",NA,II century
Romania,1999,16524,GÂRLICIU,8,161,180,44.766921,28.093972,"20 bronze coins found with a ceramic vessel. Only eight pieces were recovered: 2 sestertii, 3 dupondii, 3 asses: Antoninus Pius - Marcus Aurelius (AD 161-180).","Museum History and Archaeology, Constanța, Romania",II century
Switzerland,1895,6530,LAUFEN BL 1895/1896,11,177,192,47.413,7.496,"The hoard comprised a ceramic vessel containing at least 11 coins (10 sestertii and 1 dupondius) found during construction work. The pot and 11 coins were given to the Museum Laufen, where, ca. 2014, only these 11 coins could be identified: Domitian (1 coin), Trajan (1 coin), Hadrian (5 coins), Antoninus Pius (1 dupondius), M. Aurelius/L. Verus (1 coins), Commodus (1 coin), Crispina (1 coin).","Archäologie Baselland, Laufen",II century
Czech Republic,1890,15881,SV. DOBROTIVÁ,3,138,161,49.74044,13.599445,"Group of 3 denarii: Nerva, Trajan, Antoninus Pius (AD 138-161).","Regional museum, Plzeň, Czech Republic",II century
Romania,1965,5259,BÎRGĂOANI,771,179,180,47.005,26.652,771 denarii: Nero - Marcus Aurelius (AD 179-180); Septimius Severus coin is an intruder. There were two ceramic vessels buried at 2 m one from the other at the same depth of 0.25 m.,National Museum of History Bucharest; Museum of History and Archaeology Piatra Neamț (Romania),II century
Poland,1820,13544,ZAKRZÓW,14,196,198,50.481111,18.085278,Unknwon number of denarii found with an iron vessel. Only 14 denarii were identified: Nero - Septimius Severus (Caracalla Caesar) (AD 196-198).,Lost,II century
Poland,2006,13657,GDAŃSK CHEŁM,2,161,161,54.339952,18.619396,"Two denarii found on a field by chance: Antoninus Pius, Marcus Aurelius for Antoninus Pius (Divus).",Private collection,II century
Ukraine,2021,20646,POLONNE – VICINITY,45,180,192,50.1332963609,27.5019939919,"A hoard of 60 Roman imperial denarii was discovered by a treasure hunter at the end of September 2021: Vespasian – Commodus (AD 180-192). Photos of 45 coins were published on the Ukrainian forum for treasure hunters, Violity. According to the finder, the coins were in a “small pit”, not far from a settlement of the Chernyakhiv culture, on the depth ca. 15-30 cm. At the end of 2021, the coins were sold at the Violity auction.",Sold,II century
France,1875,7515,CHANTENAY-SAINT-IMBERT 1875,2,177,192,46.733,3.184,"Two medallions (Hadrian, Commodus) were found with a vessel. Together were seven bronze tintinnabula, one patera, and two iron objects.",NA,II century
Belarus,2013,17428,VAUKAVYSK,140,180,192,53.1561,24.4513,The hoard was discovered in 2013 within the boundaries of Vaukavyski County. Consisted of at least 140 denarii (Nerva-Commodus). The circumstances and exact location of the find are unknown.,private collection,II century
Sweden,1889,15619,HEDE,68,168,168,60.034979,16.515751,"Unknown original number of denarii, 69 preserved: Nero - Marcus Aurelius (AD 168); silver weight: 194 g.","Swedish History Museum, Stockholm (inv.no. 8614)",II century
Bulgaria,1914,2783,MEDOVNITSA,27,161,180,43.655,22.779,27 denarii: Vespasian - Marcus Aurelius (AD 161-180).,NA,II century
Romania,1957,16314,BUTIMANU,11,181,181,44.692753,25.898518,11 denarii: Vespasian – Commodus (Divus Marcus Aurelius ) (AD 181).,NA,II century
Spain,1960,12883,RÍO VERDE,12,129,130,36.495,-4.9443,"12 bronze coins: 11 sestertii, 1 dupondius/as found stuch together in a layer of fire: Nero - Hadrian (AD 129-130).","Museo de Málaga, Spain",II century
Netherlands,2005,9936,LEIDEN 2005 1,2,119,120,52.1462,4.5147,"2 silver coins: Titus for Divus Vespasianus, Hadrian.",Private collection,II century
Switzerland,1826,6430,SCHLEITHEIM SH 1826-1908,7,106,106,47.742,8.478,"The hoard comprised 7 aurei terminating in an issue of Trajan dating to AD 106. From 1826 to 1908, 7 Roman aurei were found by chance in the fields, all in the same region (Salzbrunnen and Z'underst Wyler), at a maximum distance of ca. 150 meters. These could be single finds or rather a dispersed hoard? Found in 1826: Nerva; 1859: Nero; 1894: Vespasian; 1896: Trajan; 1899: Nerva; 1907: Galba; 1908: Trajan.",Kantonsarchäologie Schaffhausen (4 coins); Schweizerisches Landesmuseum Zürich (2 coins); Bernisches Historisches Museum (1 coin),II century
Belarus,1993,17430,MALYECH,408,193,194,52.493064,24.738335,"The hoard was discovered in 1993 by Vasily Prigodich (excavator operator), during the digging in a chalk quarry (between the villages of Malyech and Kabaki). The coins were in a hand made pot. In total, the hoard contained 408 (or 409?) coins, but to study preserved only 383 denarii (Vespasian-Septimius Severus) and four barbarian imitations of denarii.",National Historical Museum of Republic of Belarus,II century
Netherlands,1987,10032,VECHTEN 1987 1,15,180,180,52.056,5.161,15 coins of unknown denomination and issuer. According to NUMIS the tpq is around AD 180.,"Duivenkamp 504, 3607 BJ Maarssen. p.c. (de Bos)",II century
Germany,1929,17009,KASTELL SAALBURG 1929,8,161,161,50.27146,8.56672,"A roll of eight corroded and partly worn AE coins (Trajan to Lucius Verus), found within the group of furnaces north of the west gate (inside the Roman fort), in front of the furnace 5",NA,II century
Belarus,2011,17427,BACHANTSY,163,193,193,53.11707,24.464,The hoard was discovered near the village in 2011. Consisted of 13 denarii (Trajan-Pertinax). The circumstances of the find and the place of the coins storage are unknown.,private collection,II century
France,1868,8719,ANNECY 1868,3,117,138,45.908,6.122,"Three bronze coins in a small vessel: 1 sestertius Trajan, 1 AE Hadrian, 1 AE L. Aelius (AD 137-138).","Musées d'Annecy, France",II century
Austria,1980,13269,PARNDORF 1980,48,141,161,47.995,16.858,49 denarii found with a ceramic vessel: Republic - Antoninus Pius (AD 141-161).,NA,II century
Romania,1964,2602,CRISTEŞTI 194,13,153,154,46.5,24.483,13 denarii found with a money-box: Vespasian - Antoninus Pius (AD 153-154).,"History Museum Târgu Mureș, Romania",II century
Romania,1932,8937,PLOIEȘTI,12,114,117,44.951,26.015,12 denari: Vespasian - Trajan (AD 114-117).,"Institutul de Arheologie, Bucharest, Romania",II century
"Israel, Palestinian Territories",1982,8515,HEBRON 1982,53,132,136,31.533,35.1,The hoard comprised a few tetradrachms and approximately 50 denarii from the Second Jewish Revolt (AD 132-136).,NA,II century
Israel,2007,5387,WADI ḤAMAM 2007-2012 B,11,119,120,32.827251361842,35.48938664144,"The hoard comprised 11 bronze coins, dating between AD 79/80 and AD 119/120.",Israel Antiquity Authority (IAA 149385-149395),II century
Denmark,2009,13124,SØTOFTEGÅRD,11,159,161,55.787,12.311,"Eleven coins found over three private searches; one in 2009, four in 2011 and six in 2012 (described as ""being stacked""). The 11 coins are dated from Nerva to Antoninus Pius. It is not certain that all 11 coins are part of a hoard, but it is likely as they have been found within a small geographical area.",National Museum of Denmark,II century
Romania,1908,2599,VIȘEA,86,155,156,46.8563,23.8724,86 denarii: Nero - Antoninus Pius (AD 155-156).,NA,II century
"England, United Kingdom",2006,655,DYMOCK 2006,2,118,118,51.985693,-2.4236931,2 denarii of Hadrian,NA,II century
Sweden,1851,15592,BJERGES,5,183,184,57.29275,18.49852,5 denarii: Hadrian - Commodus (AD 183-184); silver weight: 14.16 g.,"Swedish History Museum, Stockholm (inv.no. 1748)",II century
Bulgaria,1910,2677,LESITCHERI,31,117,138,43.217349,25.424239,"31 bronze coins: 22 sestertii, 9 dupondii: Trajan - Hadrian",NA,II century
Netherlands,1850,10020,TZUM,13,179,180,53.159,5.562,13 denarii found in a mound next to ceramic vessels: Antoninus Pius - Commodus(AD 180).,"Frisian Museum, Leeuwarden (FML A 1129-1141), 2 coins lost.",II century
Hungary,1915,2845,GYÖR,865,137,138,47.68,17.65,"865 coins: 29 aurei, 833 denarii: Republic - Hadrian (AD 137-138)",NA,II century
Poland,1936,13467,ŁÓDŹ,10,117,138,51.776667,19.454722,At least 9 denarii and 1 aureus: Trajan-Hadrian (AD 117-138).,NA,II century
