country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Romania,1923,16306,TANSA,8,180,180,46.909771,27.228231,"Unknown originally number of denarii. 8 coins are kept in the History Museum in Iași: Domitian 1, Trajan 1, Hadrian 2, Antoninus Pius 3, Marcus Aurelius (Divus Antoninus Pius) 1.","History Museum of Moldova, Iași, Romania (inv.nos. 680, 714/9, 744, 768, 774, 779)",II century
Algeria,1953,4855,AÏN TEMOUCHENT 1953,13,192,192,35.3,-1.14,The hoard comprised 13 sestertii from Trajan to Commodus.,NA,II century
Poland,1874,13507,SIEDLIMOWO,142,161,180,52.488185,18.224161,Around 142 denarii: Vespasian - Marcus Aurelius (AD 161-180).,"Friends of Science Society, Poznań, Poland (143 coins)",II century
France,1856,5991,AUZAY,3,138,161,46.442,-0.867,"The hoard was found in a grave in the Gallo-Roman cemetery. A red ceramic urn was discovered, alongside a small bronze box containing a gold finger ring with glass setting and three aurei of Nero, Domitian and Antoninus Pius. It is not altogether clear whether the coins were found in the box or the urn.",NA,II century
Romania,1933,16270,STRUNGA 1933,25,180,192,47.164718,26.957596,"Unknown originally number of denarii. 25 coins were seen: Nero – Commodus (AD 180-192). Possible, part of the hoards with Strunga I and III.","National History Museum, Bucharest, Romania (inv.no. 265/1933)",II century
Bulgaria,1973,2688,GIGEN 1973,7,161,180,43.707,24.465,Large hoard of silver coins. Only 7 denarii are kept in the museum of Pleven: Republic - Marcus Aurelius (AD 161-180).,"Okrazen Istoriceski Muzej, Pleven, Bulgaria; inv.no. 1452 1-7",II century
Switzerland,2019,16175,PRATTELN BL 2019,304,181,182,47.5099,7.6959,"A hoard of 304 silver coins (303 denarii and 1 drachm), ranging from Nero to Commodus, found in summer 2019 (with 6 additional coins found in 2020) on the Adlerberg, near Pratteln.",Archäologie Baselland,II century
Spain,1960,12883,RÍO VERDE,12,129,130,36.495,-4.9443,"12 bronze coins: 11 sestertii, 1 dupondius/as found stuch together in a layer of fire: Nero - Hadrian (AD 129-130).","Museo de Málaga, Spain",II century
Romania,1985,16301,OARȚA DE SUS,307,161,180,47.468964,23.07889,307 denarii: Republic – Marcus Aurelius (AD 161-180).,"Muzeul Județean de Istorie și Arheologie Maramureș, Baia Mare, Romania",II century
Poland,2020,16568,CICHOBÓRZ,1776,197,198,50.704497021273,23.975766337211,"1,776 denarii (5.5 kg): Vespasian - Septimius Severus (AD 193-211). Most likely were kept in a wooden box, as eight silver rivets ""have been discovered at the site"".","Museum, Hrubieszów, Poland",II century
Germany,1842,17248,RÜTENBROCK,300,161,180,52.837338,7.104961,"A hoard of ca. 300 denarii, found in 1842, during peat digging, close to the so-called 'Römerbrücke' in the Bourtanger Moor. The coins are now lost, except for two.",NA,II century
Israel,1984,8162,SHA'AR HA'AMAKIM,13,123,123,32.723,35.111,The hoard comprised 13 silver coins dated between AD 62/3 and AD 123.,Israel Antiquities Authority (114988-114997; 115347-48; 115354),II century
Russia,2008,18566,KOPORIE 2008 1,30,161,180,59.706733335392,29.087681064564,30 bronze coins: Trajan - Marcus Aurelius (AD 161-180). Found 800 m eastward from the hoard Koropie 2008 2,"Laboratory of Archeology, Historical Sociology and Cultural Heritage, Faculty of Sociology, St. Petersburg State University, Russia",II century
Romania,2016,16473,GÂRCINA 2016,84,166,166,46.984012,26.353247,84 silver coins found with a ceramic vessel; Trajan - Marcus Aurelius (AD 166); weight: 281 g.,"Muzeului de Istorie și Arheologie, Piatra-Neamț, Romania",II century
Romania,2013,17492,GRĂDIȘTEA DE MUNTE 2013,6,101,102,45.621392001939,23.309211369537,Six denarii found together on a floor of a Roman edifice from the Dacian kingdom capital of Sarmizegetusa Regia Republic - Trajan (AD 101-102).,"Muzeul Civilizației Dacice și Romane, Deva, Romania",II century
Spain,1950,17567,YUNQUERA DE HENARES,120,161,180,40.753802156138,-3.1658884937876,"Hoard of 120 coins: 2 aurei, 118 denarii: Titus - Marcus Aurelius (AD 161-180).","Museo de San Isidro, Los Orígenes de Madrid",II century
"Israel, Palestinian Territories",1982,8515,HEBRON 1982,53,132,136,31.533,35.1,The hoard comprised a few tetradrachms and approximately 50 denarii from the Second Jewish Revolt (AD 132-136).,NA,II century
Ukraine,2021,20718,POLTAVA REGION 2021,10,180,192,49.7208122793,33.7496120281,"A small hoard of 10 Roman imperial denarii: Hadrian – Commodus (AD 193-211) was discovered by a treasure hunter in March 2021 somewhere in Poltava region. Information about the find and photos of the coins were published on the Ukrainian treasure hunter forum Violity, March 18, 2021. The finder reported that the coins were discovered “in one pit”. The further fate of the hoard is unknown.",NA,II century
Austria,1989,5433,WIEN - RENNWEG 1989,1268,136,138,48.193,16.392,"1,268 coins: 7 aurei, 1,261 denarii: Republic - Hadrian (AD 136-138). Total weight: 4,023.93g.","Historischen Museum der Stadt Wien (Karlsplatz), Austria",II century
Denmark,1950,20013,ILLERUP,199,187,188,56.053032,9.932549,"199 denarii found at wetland deposit. Not one hoard, but a collection of several all deposited together. The earliest known contexts for Imperial denarii in Scandinavia are the Illerup weapon sacrifice dated by dendrochronology to c. 210 AD.",NA,II century
Serbia,1936,2806,BELA REKA,322,181,182,44.6483,19.4886,"322 denarii: Mark Antony - Commodus (AD 181-182). The hoard also includes silver and gold jewelry. Gold: 1 bracelet, 1 ring. Silver: 1 patera, 1 chain, 2 brooches, 1 necklace, 1 bracelet, 2 cups. All items were placed in a silver casket.","National Museum Belgrade, Serbia",II century
France,1925,7178,SOISSONS 1925,18,192,192,49.377,3.323,"The hoard was found in a female burial and contained a box or casket containing 18 Antonine coins, earrings, brooches, a belt buckle and a terracotta figurine in the shape of a small horse.",NA,II century
Romania,1909,9144,FLĂMÂNDA-CREMENARI,465,117,138,44.979,24.315,From 465 only 60 denari are known: Nero - Hadrian (AD 117-138). Found in a ceramic vessel.,Dispersed,II century
Belgium,1960,8491,BLICQUY 1960-1969,18,180,183,50.587,3.692,18 sestertii: Trajan - Commodus (AD 180-183).,NA,II century
"Israel, Palestinian Territories",1982,7959,YATTA,55,132,136,31.444,35.09,"The hoard comprised 31 tetradrachms, 17 denarii, and 7 bronze coins from the Bar Kohba Revolt (AD 132-136) and one denarius of Trajan.",Dispersed in trade,II century
Belarus,1873,17421,KAMENKA,21,180,192,53.553463,25.685619,"Discovered during agricultural work near the village, on a field belonging to the peasant Grigory Radzevich. The hoard included 21 denarii (Trajan-Commodus) and silver items (ingot and four rings). The hoard was sent to the Imperial Archaeological Commission in St. Petersburg, where the coins were identified by J. Iversen; then transferred to the State Hermitage","The State Hermitage Museum, St. Petersburg, Russia",II century
Bulgaria,1940,10110,MIZIA,50,161,180,43.687,23.853,50 denarii found in a ceramic vessel: Vespasian - Commodus (AD 180-192).,NA,II century
France,1923,7387,ARAULES,3,134,138,45.09,4.173,"The hoard was found in a ceramic vessel hidden under a stone and comprised 3 coins including a sestertius of Nerva, a denarius of Trajan and an as of Hadrian.",NA,II century
Sweden,1837,15610,GOTLAND 1837 - UNKNOWN FINDSPOT,5,193,193,57.506233,18.450155,"Originally 5 denarii, 2 preserved: Hadrian, Hadrian (Sabina), Antoninus Pius Antoninus Pius (Faustina I), Didius Julianus (Manlia Scantilla); silver weight: 4.61 g. (2 coins). Not certain that they were found together!","Swedish History Museum, Stockholm (inv.no. 777)",II century
Denmark,1782,13707,RÅMOSEN,428,160,181,55.5022,11.3516,"Råmosen, the numerically largest denarii hoard in Denmark, was found in 1782. The hoard consists of 428 denarii. There are two lists of coins for the hoard; one lists the end coin as a Marcus Aurelius, but there are contemporary letters mentioning coins with a portrait of Crispina.",NA,II century
Austria,1980,13261,HALBTURN,38,192,192,47.871,16.974,"38 bronze coins: 2 sestertii, 4 dupondii, 28 asse, 4 dupondii or asses: Titus - Commodus (AD 192).",NA,II century
Czech Republic,1920,15877,ČESKÁ SKALICE 1920,3,136,136,50.394563,16.041761,"Unknown number of Roman denarii, only 3 coins are known: Trajan 2, Hadrian.","Collection of Antonín Hofmeister (an archivist, 1945), Josefov, now missing.",II century
Greece,1936,6716,ATHENS 1936 AGORA,10,192,192,37.9754,23.7222,"A hoard of 9 provincial coins from Athens (periods VB and VC) and one sestertius of Commodus. The coins were excavated in 1936 in front of the north end of the Stoa of Attalos (grid P 7). When found, several of the coins were stuck together, suggesting that all ten were originally put away in a purse.",NA,II century
France,1896,7126,ANOST,6,169,169,47.065,4.113,The hoard comprised 4 copper-alloy statues and 2 copper-alloy vessels. One of the copper-alloy vessels contained 6 bronze coins of Marcus Aurelius and Divus Lucius Verus. One coin was lost.,NA,II century
Sweden,1946,15546,SÄLLE,3,138,161,57.322392,18.209957,"Grup of three denarii: Trajan, Hadrian, Antoninus Pius. Found in a plundered grave dated in the second half of the 6th century AD.",NA,II century
Romania,2015,16474,DRAGOMIREȘTI,92,175,175,47.007431,26.553233,"92 silver coins, 90 denarii, 2 drachms of Lycia: Nero - Marcus Aurelius (AD 175); weight: 292.04 g.","Muzeul de Istorie și Arheologie, Piatra Neamț, Romania (inv.nos. 28530-",II century
Netherlands,1989,9977,NUENEN 1989,100,178,183,51.472,5.5464,100 coins of which one bronze coin of Marcus Aurelius/Commodus for Crispina (Augusta) (AD 178-183).,"Private collection and museum Eindhoven, Netherlands",II century
Germany,1929,17009,KASTELL SAALBURG 1929,8,161,161,50.27146,8.56672,"A roll of eight corroded and partly worn AE coins (Trajan to Lucius Verus), found within the group of furnaces north of the west gate (inside the Roman fort), in front of the furnace 5",NA,II century
Austria,1926,2848,WALLERN IM BURGENLAND,116,157,158,47.729,16.934,"The hoard comprised 116 silver coins: 111 denarii, 1 denarius serratus, 2 quinarii, 2 drachms: Republic - Antoninus Pius (AD 157-158). Found in a ceramic vessel with a terra sigillata bowl serving as a lid.","Landesmuseum Burgenland, Eisenstadt, Austria (inv.no. 226)",II century
Spain,1898,17600,IDIAZÁBAL,6,180,192,43.007653709291,-2.2352347084565,"Six coins found while extracting stone: Antoninus Pius 2, Faustina I 1, Commodus, 1 uncertain. No further information.",NA,II century
France,1909,5684,LA FEUILLIE,100,161,180,49.462537,1.5140229,The hoard comprised 'a vessel containing 100 sestertii': Antoninus Pius - Marcus Aurelius (AD 161-180).,NA,II century
Morocco,1930,5228,VOLUBILIS 1930,105,119,122,34.074,-5.556,"A hoard of at least 105, possibly up to 115, denarii found at the end of December 1930, of which only 105 are still identified in the records of Rabat Museum. Chatelain, the original excavator, listed 114 coins in the find, including two coins of Juba II, one of Nero, one of Galba, nineteen of Vespasian, seven of Titus, twenty-three of Domitian, three of Nerva, forty-eight of Trajan and ten of Hadrian. However it is clear that Chatelain misidentified two of the Republican denarii as coins of Juba II. The next publication of the hoard, by Ruhlmann, came in 1933. This list largely agrees with the records kept by Rabat Museum, but includes ten extra coins, taking the total up to 115, which must now be regarded as lost. The missing coins listed by Ruhlmann are as follows: one Republican denarius, one denarius of Vespasian, two denarii of Domitian, five denarii of Trajan and one Hadrianic denarius. There are no further details concerning the types of these coins, because Ruhlmann only published in detail the nine latest specimens from the find. The whole hoard was contained in a hollow bracelet and was probably buried circa 122.",Rabat Museum,II century
Romania,1968,16297,MĂGIREȘTI,189,176,177,46.5082,26.5475,189 denarii: Nero – Marcus Aurelius (AD 176-177).,"History Museum of Moldova, Iași (134 coins), History Museum ""lulian Antonescu"", Bacău (21 coins), History Museum, Onești (13 coins); Museum of History and Archaeology Piatra-Neamț (22 coins)",II century
Bulgaria,1960,10254,KOPRIVETS 1960-1961 1,38,163,164,43.405,25.878,Unknown number of denarii found in two small ceramic vessels placed 100 m from each other. 38 pieces are known from one of the vessels: Republic - Marcus Aurelius (AD 163-164).,"Ruse Regional Museum of History, Bulgaria; inv.no. 1600 44-81",II century
"England, United Kingdom",1960,2073,FRENSHAM COMMON,465,141,161,51.153102,-0.80033954,"Iron Age British silver and copper-alloy coins, Roman Republican silver denarii, Roman imperial denarii, Roman copper-alloy coins, totalling 465 specimens. The assemblage seems to constitute continuous votive deposition rather than a hoard.",NA,II century
Germany,1951,16545,STOCKSTADT 1951,31,161,169,49.972801,9.066892,"After the war in a building excavation pit, 30 Roman denarii (Galba to Lucilla) were found in an amber-glazed jar from the sixteenth century, wrapped individually in a linen cloth. It is likely that a Roman hoard was unearthed in the Renaissance, and has now been found for the second time.",NA,II century
Iraq,1903,20607,ASSUR HOARD 5,9,138,161,35.45667,43.2625,"A hoard of 8 complete and 1 halved Roman provincial copper alloy coins (Antioch, Beroea, Laodicea, uncertain) from the reigns of Trajan and Antoninus Pius, found at Assur, iC6V, West, 50 cm below the surface of the hill.","Berlin, Vorderasiatisches Museum",II century
Israel,2007,5386,WADI ḤAMAM 2007-2012 A,60,123,135,32.827251361842,35.48938664144,The hoard comprised 17 silver coins (Vespasian-Hadrian) and 43 bronze coins.,Israel Antiquity Authority (IAA 149440-149499),II century
Sweden,1858,15625,BOMUNDS I BURGEN,60,161,180,57.226578,18.574083,60 denarii: Galba/Vespasian - Marcus Aurelius (AD 161-180).,Lost,II century
Bulgaria,1895,10500,YAGNILO 1895,250,161,180,43.382,27.3238,2500-3000 denarii. 250 pieces were bought by the National Museum in Sofia: Vespasian - Marcus Aurelius (AD 161-180).,"National History Museum, Sofia (250 coins)",II century
Switzerland,1843,6432,BAAR ZG 1843-1860,6,119,122,47.2,8.544,"Six (or more?) Roman gold coins found on a field. First, three were found by labourers in 1845: Domitian (1 coin) and Hadrian (2 coins). Then came a report that ""two years ago"" two aurei of Vespasian had been found in the same field, and probably more, thrown out by the labourers as brass items. In 1860 another gold coin found in the same field was reported. - The 3 aurei found in 1845 were described in detail and documented in sealing wax (lost) and later copied in drawings (preserved).",NA,II century
"England, United Kingdom",2012,14838,SHOULDHAM,2,138,161,52.652707,0.48215311,Two sestertii found together and recorded as a hoard in the HER. The coins could not be closely identified and were returned to the finder as they did not meet the criteria for Treasure.,NA,II century
